customer_id,gender,education,marital_status,loyalty_card,enrollment_type,has_cancellation,clv,observed_months,active_months,total_flights,total_distance,avg_monthly_flights,avg_monthly_distance,total_points_accumulated,total_points_redeemed,redemption_months,has_lifecycle_flight_activity,has_lifecycle_points_redeemed,engagement_score,engagement_segment,value_segment,churn_status,months_to_cancellation,churn_probability,predicted_churn_010,risk_band
412854,Female,College,Single,Star,Standard,false,4692.1,24,14,41,67597,1.7083333333333333,2816.5416666666665,67597.0,0,0,true,false,71.26,Engaged,Mid-Low Value,not_churned,,0.03119745828300835,0,Low Risk
187010,Female,College,Married,Star,2018 Promotion,false,4692.17,11,7,55,47269,5.0,4297.181818181818,70903.5,0,0,true,false,56.07,Engaged,Mid-Low Value,not_churned,,0.08240556600784583,0,Low Risk
333621,Female,College,Married,Star,Standard,false,4692.17,24,11,30,49084,1.25,2045.1666666666667,49084.0,1811,4,true,true,42.3,Low Engagement,Mid-Low Value,not_churned,,0.05282028445461926,0,Low Risk
407173,Female,College,Single,Star,Standard,false,4692.66,24,15,33,39418,1.375,1642.4166666666667,39418.0,1008,2,true,true,50.55,Engaged,Mid-Low Value,not_churned,,0.10692447860349359,1,Moderate Risk
270570,Female,College,Single,Star,Standard,false,4692.66,24,13,33,55700,1.375,2320.8333333333335,55700.0,1677,3,true,true,53.18,Engaged,Mid-Low Value,not_churned,,0.06564742520129066,0,Low Risk
307321,Female,High School or Below,Married,Star,Standard,false,4693.75,24,2,4,7585,0.16666666666666666,316.0416666666667,7585.0,372,1,true,true,12.24,Very Low Engagement,Mid-Low Value,not_churned,,0.022088785352660616,0,Low Risk
305171,Female,College,Single,Star,Standard,false,4697.15,24,14,35,43659,1.4583333333333333,1819.125,43659.0,1261,2,true,true,51.09,Engaged,Mid-Low Value,not_churned,,0.04866439697101129,0,Low Risk
720007,Male,College,Single,Star,Standard,false,4697.15,24,11,30,27626,1.25,1151.0833333333333,27626.0,879,2,true,true,33.95,Low Engagement,Mid-Low Value,not_churned,,0.07866235482265946,0,Low Risk
148570,Male,Bachelor,Married,Nova,2018 Promotion,true,4698.52,11,6,36,37571,3.272727272727273,3415.5454545454545,56356.5,0,0,true,false,37.06,Low Engagement,Mid-Low Value,churned,5,0.7037439728865316,1,Very High Risk
954424,Female,College,Single,Star,Standard,true,4698.76,24,13,28,41768,1.1666666666666667,1740.3333333333333,41768.0,1040,2,true,true,41.13,Low Engagement,Mid-Low Value,churned,31,0.08267127974258336,0,Low Risk
888417,Male,Bachelor,Married,Nova,Standard,false,4698.88,24,14,30,45503,1.25,1895.9583333333333,45503.0,1203,2,true,true,47.56,Low Engagement,Mid-Low Value,not_churned,,0.05326935080715263,0,Low Risk
138475,Male,Bachelor,Married,Nova,Standard,false,4698.88,24,15,36,54485,1.5,2270.2083333333335,54485.0,675,1,true,true,61.81,Engaged,Mid-Low Value,not_churned,,0.05365044380573704,0,Low Risk
258799,Male,College,Married,Star,2018 Promotion,true,4699.03,11,5,66,82266,6.0,7478.727272727273,123399.0,707,1,true,true,71.13,Engaged,Mid-Low Value,churned,8,0.6086763845679267,1,Very High Risk
496325,Male,Doctor,Married,Star,Standard,false,4700.01,24,16,48,65881,2.0,2745.0416666666665,65881.0,1876,3,true,true,82.5,Highly Engaged,Mid-Low Value,not_churned,,0.042007440329244285,0,Low Risk
873180,Male,Doctor,Married,Star,Standard,true,4700.01,24,5,12,19033,0.5,793.0416666666666,19033.0,611,1,true,true,19.3,Very Low Engagement,Mid-Low Value,churned,8,0.2357431368379158,1,High Risk
491253,Female,College,Single,Star,Standard,false,4700.42,24,10,27,33958,1.125,1414.9166666666667,33958.0,626,1,true,true,32.18,Low Engagement,Mid-Low Value,not_churned,,0.04973579781871483,0,Low Risk
144756,Male,Bachelor,Married,Star,Standard,false,4700.58,24,12,28,47201,1.1666666666666667,1966.7083333333333,47201.0,304,1,true,true,41.52,Low Engagement,Mid-Low Value,not_churned,,0.056401256734703295,0,Low Risk
630320,Male,Bachelor,Married,Star,Standard,false,4700.58,24,15,50,87384,2.0833333333333335,3641.0,87384.0,0,0,true,false,86.04,Highly Engaged,Mid-Low Value,not_churned,,0.05005482537846734,0,Low Risk
304944,Female,College,Single,Star,Standard,false,4703.72,24,17,48,73506,2.0,3062.75,73506.0,540,1,true,true,88.43,Highly Engaged,Mid-Low Value,not_churned,,0.041217825542187274,0,Low Risk
615662,Male,College,Single,Star,Standard,false,4703.72,24,15,45,67784,1.875,2824.3333333333335,67784.0,1753,4,true,true,78.2,Highly Engaged,Mid-Low Value,not_churned,,0.05375195296571223,0,Low Risk
887192,Male,College,Married,Star,Standard,false,4704.18,24,5,11,17484,0.4583333333333333,728.5,17484.0,543,1,true,true,18.75,Very Low Engagement,Mid-Low Value,not_churned,,0.03810244634201777,0,Low Risk
540497,Female,College,Single,Star,Standard,false,4705.59,24,11,28,36723,1.1666666666666667,1530.125,36723.0,1903,4,true,true,34.94,Low Engagement,Mid-Low Value,not_churned,,0.06404495159004163,0,Low Risk
670040,Male,College,Single,Star,Standard,false,4705.59,24,12,31,47006,1.2916666666666667,1958.5833333333333,47006.0,542,1,true,true,43.55,Low Engagement,Mid-Low Value,not_churned,,0.04870565372140523,0,Low Risk
673061,Female,College,Single,Star,Standard,true,4706.68,24,3,7,7508,0.2916666666666667,312.8333333333333,7508.0,0,0,true,false,13.98,Very Low Engagement,Mid-Low Value,churned,8,0.05331974270491849,0,Low Risk
634807,Female,College,Single,Star,Standard,false,4706.68,24,16,40,61046,1.6666666666666667,2543.5833333333335,61046.0,1454,3,true,true,73.31,Engaged,Mid-Low Value,not_churned,,0.04193797212033039,0,Low Risk
534794,Male,Bachelor,Married,Star,Standard,false,4708.2,24,0,0,0,0.0,0.0,0.0,0,0,false,false,0.0,Very Low Engagement,Mid-Low Value,not_churned,,0.056401256734703295,0,Low Risk
307622,Male,Bachelor,Married,Nova,Standard,false,4708.2,24,11,37,51224,1.5416666666666667,2134.3333333333335,51224.0,442,1,true,true,50.18,Engaged,Mid-Low Value,not_churned,,0.13256850111447416,1,Moderate Risk
129429,Female,College,Single,Star,Standard,false,4709.52,24,16,54,78613,2.25,3275.5416666666665,78613.0,793,2,true,true,89.33,Highly Engaged,Mid-Low Value,not_churned,,0.09601550896399882,0,Low Risk
336341,Female,College,Single,Star,Standard,false,4709.52,24,13,35,56945,1.4583333333333333,2372.7083333333335,56945.0,1026,2,true,true,55.93,Engaged,Mid-Low Value,not_churned,,0.07307068279673122,0,Low Risk
465530,Female,Doctor,Married,Star,Standard,false,4711.08,24,12,30,41773,1.25,1740.5416666666667,41773.0,1183,2,true,true,40.12,Low Engagement,Mid-Low Value,not_churned,,0.04578880929335594,0,Low Risk
486600,Female,Doctor,Married,Nova,Standard,false,4711.08,24,14,35,50987,1.4583333333333333,2124.4583333333335,50987.0,814,2,true,true,55.31,Engaged,Mid-Low Value,not_churned,,0.08097191706929803,0,Low Risk
966285,Male,College,Single,Star,Standard,false,4711.85,24,11,27,33107,1.125,1379.4583333333333,33107.0,505,1,true,true,33.24,Low Engagement,Mid-Low Value,not_churned,,0.08349628317651833,0,Low Risk
600598,Male,College,Single,Star,Standard,false,4711.85,24,13,39,60162,1.625,2506.75,60162.0,1976,3,true,true,61.98,Engaged,Mid-Low Value,not_churned,,0.0891008941393978,0,Low Risk
340691,Male,College,Single,Star,Standard,false,4713.4,24,16,49,85667,2.0416666666666665,3569.4583333333335,85667.0,699,1,true,true,88.66,Highly Engaged,Mid-Low Value,not_churned,,0.07682533370856243,0,Low Risk
724720,Male,College,Single,Star,Standard,false,4713.4,24,15,42,57862,1.75,2410.9166666666665,57862.0,1040,2,true,true,70.11,Engaged,Mid-Low Value,not_churned,,0.07817365876655062,0,Low Risk
959364,Male,Bachelor,Married,Star,Standard,false,4714.04,24,6,14,12420,0.5833333333333334,517.5,12420.0,0,0,true,false,19.63,Very Low Engagement,Mid-Low Value,not_churned,,0.06720870273937603,0,Low Risk
627489,Male,College,Married,Star,Standard,false,4715.29,24,17,42,63928,1.75,2663.6666666666665,63928.0,3185,6,true,true,79.69,Highly Engaged,Mid-Low Value,not_churned,,0.011999696202528476,0,Low Risk
597630,Male,College,Married,Star,Standard,true,4715.29,24,2,7,6945,0.2916666666666667,289.375,6945.0,0,0,true,false,13.02,Very Low Engagement,Mid-Low Value,churned,16,0.10052902300908018,1,Moderate Risk
630869,Female,College,Married,Star,Standard,false,4715.32,24,12,40,55580,1.6666666666666667,2315.8333333333335,55580.0,1248,3,true,true,57.84,Engaged,Mid-Low Value,not_churned,,0.02368875302333343,0,Low Risk
761403,Female,College,Married,Nova,Standard,false,4715.32,24,13,38,58044,1.5833333333333333,2418.5,58044.0,1003,2,true,true,59.66,Engaged,Mid-Low Value,not_churned,,0.0862059194494513,0,Low Risk
264064,Male,College,Married,Star,Standard,true,4715.47,24,5,15,18095,0.625,753.9583333333334,18095.0,0,0,true,false,19.88,Very Low Engagement,Mid-Low Value,churned,8,0.061521871590998436,0,Low Risk
974500,Male,College,Married,Star,Standard,false,4715.47,24,13,42,59346,1.75,2472.75,59346.0,0,0,true,false,64.62,Engaged,Mid-Low Value,not_churned,,0.08138668368729164,0,Low Risk
356712,Male,Bachelor,Married,Nova,Standard,false,4716.26,24,12,32,54474,1.3333333333333333,2269.75,54474.0,567,1,true,true,49.08,Low Engagement,Mid-Low Value,not_churned,,0.042152700948237476,0,Low Risk
438263,Male,College,Married,Star,Standard,false,4717.63,24,11,33,48046,1.375,2001.9166666666667,48046.0,0,0,true,false,44.23,Low Engagement,Mid-Low Value,not_churned,,0.1318252867994914,1,Moderate Risk
296736,Female,College,Married,Star,Standard,false,4717.63,24,10,31,45366,1.2916666666666667,1890.25,45366.0,0,0,true,false,39.64,Low Engagement,Mid-Low Value,not_churned,,0.053273434961779526,0,Low Risk
432716,Female,Bachelor,Married,Nova,Standard,false,4717.63,24,16,51,81486,2.125,3395.25,81486.0,429,1,true,true,88.99,Highly Engaged,Mid-Low Value,not_churned,,0.10550433508454284,1,Moderate Risk
805008,Male,Bachelor,Married,Nova,Standard,false,4717.63,24,14,40,64064,1.6666666666666667,2669.3333333333335,64064.0,997,2,true,true,68.47,Engaged,Mid-Low Value,not_churned,,0.08838490307944952,0,Low Risk
601583,Male,Doctor,Divorced,Star,Standard,true,4718.56,24,9,26,25583,1.0833333333333333,1065.9583333333333,25583.0,0,0,true,false,28.78,Low Engagement,Mid-Low Value,churned,18,0.05236593007549332,0,Low Risk
740762,Male,Bachelor,Married,Star,Standard,false,4719.45,24,18,57,87831,2.375,3659.625,87831.0,1032,2,true,true,95.76,Highly Engaged,Mid-Low Value,not_churned,,0.20342058392013004,1,High Risk
902679,Female,Bachelor,Married,Nova,Standard,false,4719.45,24,13,41,63193,1.7083333333333333,2633.0416666666665,63193.0,0,0,true,false,65.87,Engaged,Mid-Low Value,not_churned,,0.10663820191460055,1,Moderate Risk
984636,Female,Bachelor,Married,Star,Standard,false,4719.76,24,16,35,63078,1.4583333333333333,2628.25,63078.0,742,1,true,true,69.27,Engaged,Mid-Low Value,not_churned,,0.1306986914979847,1,Moderate Risk
527622,Male,Bachelor,Married,Star,Standard,false,4719.76,24,14,41,63808,1.7083333333333333,2658.6666666666665,63808.0,1425,2,true,true,69.34,Engaged,Mid-Low Value,not_churned,,0.05075404429676152,0,Low Risk
924469,Male,Bachelor,Single,Nova,Standard,false,4720.61,24,17,45,78363,1.875,3265.125,78363.0,1057,2,true,true,87.65,Highly Engaged,Mid-Low Value,not_churned,,0.04219577266427556,0,Low Risk
352581,Male,Bachelor,Single,Star,Standard,true,4720.61,24,4,11,11659,0.4583333333333333,485.7916666666667,11659.0,851,1,true,true,16.73,Very Low Engagement,Mid-Low Value,churned,8,0.6389205950835541,1,Very High Risk
664684,Male,College,Single,Star,2018 Promotion,false,4721.66,11,7,64,95598,5.818181818181818,8690.727272727272,143397.0,1271,2,true,true,74.15,Engaged,Mid-Low Value,not_churned,,0.08491653851440312,0,Low Risk
505776,Male,College,Single,Nova,Standard,false,4721.66,24,3,10,15917,0.4166666666666667,663.2083333333334,15917.0,1534,3,true,true,16.34,Very Low Engagement,Mid-Low Value,not_churned,,0.056401256734703295,0,Low Risk
737791,Male,College,Single,Star,Standard,false,4722.24,24,15,36,58332,1.5,2430.5,58332.0,1556,3,true,true,64.22,Engaged,Mid-Low Value,not_churned,,0.07047063877042842,0,Low Risk
110691,Male,College,Single,Star,Standard,false,4722.24,24,13,30,49309,1.25,2054.5416666666665,49309.0,503,1,true,true,46.57,Low Engagement,Mid-Low Value,not_churned,,0.053011288872289314,0,Low Risk
722566,Female,Bachelor,Married,Nova,Standard,false,4723.45,24,18,54,88176,2.25,3674.0,88176.0,1264,3,true,true,95.31,Highly Engaged,Mid-Low Value,not_churned,,0.0737399942727859,0,Low Risk
154868,Female,Bachelor,Married,Nova,2018 Promotion,false,4723.45,11,7,64,91696,5.818181818181818,8336.0,137544.0,0,0,true,false,73.96,Engaged,Mid-Low Value,not_churned,,0.061253530230404425,0,Low Risk
219413,Male,Bachelor,Married,Star,Standard,false,4723.82,24,14,41,61809,1.7083333333333333,2575.375,61809.0,1996,4,true,true,68.3,Engaged,Mid-Low Value,not_churned,,0.03754281711635423,0,Low Risk
216573,Female,Bachelor,Married,Nova,Standard,false,4724.79,24,15,40,44250,1.6666666666666667,1843.75,44250.0,0,0,true,false,59.88,Engaged,Mid-Low Value,not_churned,,0.053297946095906115,0,Low Risk
727952,Female,Bachelor,Married,Nova,Standard,false,4724.79,24,4,11,17579,0.4583333333333333,732.4583333333334,17579.0,0,0,true,false,17.81,Very Low Engagement,Mid-Low Value,not_churned,,0.06588708410353604,0,Low Risk
323099,Male,High School or Below,Married,Nova,Standard,false,4726.87,24,16,32,42507,1.3333333333333333,1771.125,42507.0,2092,4,true,true,54.2,Engaged,Mid-Low Value,not_churned,,0.04168144086688544,0,Low Risk
526663,Male,High School or Below,Married,Star,Standard,false,4726.87,24,12,25,38920,1.0416666666666667,1621.6666666666667,38920.0,1078,2,true,true,35.94,Low Engagement,Mid-Low Value,not_churned,,0.08750327604207794,0,Low Risk
601143,Female,High School or Below,Married,Nova,Standard,false,4726.87,24,10,21,24581,0.875,1024.2083333333333,24581.0,606,1,true,true,27.53,Low Engagement,Mid-Low Value,not_churned,,0.07216475954166547,0,Low Risk
982202,Female,High School or Below,Married,Star,Standard,false,4726.87,24,7,19,27413,0.7916666666666666,1142.2083333333333,27413.0,0,0,true,false,24.73,Very Low Engagement,Mid-Low Value,not_churned,,0.10358839713767105,1,Moderate Risk
260685,Female,High School or Below,Married,Star,Standard,false,4726.87,24,16,39,59608,1.625,2483.6666666666665,59608.0,0,0,true,false,71.32,Engaged,Mid-Low Value,not_churned,,0.05095665400999502,0,Low Risk
538042,Female,High School or Below,Married,Nova,Standard,false,4726.87,24,12,36,53029,1.5,2209.5416666666665,53029.0,361,1,true,true,52.04,Engaged,Mid-Low Value,not_churned,,0.052799355625303634,0,Low Risk
501363,Female,High School or Below,Married,Star,Standard,false,4726.87,24,13,41,59791,1.7083333333333333,2491.2916666666665,59791.0,1231,2,true,true,63.88,Engaged,Mid-Low Value,not_churned,,0.06924985527994451,0,Low Risk
707042,Female,High School or Below,Married,Star,Standard,false,4726.87,24,15,37,53727,1.5416666666666667,2238.625,53727.0,1139,2,true,true,62.31,Engaged,Mid-Low Value,not_churned,,0.054535764307852196,0,Low Risk
798871,Male,High School or Below,Married,Nova,Standard,false,4726.87,24,16,40,55558,1.6666666666666667,2314.9166666666665,55558.0,1080,2,true,true,69.91,Engaged,Mid-Low Value,not_churned,,0.0837057924192614,0,Low Risk
134180,Female,College,Married,Star,Standard,false,4726.96,24,12,21,33747,0.875,1406.125,33747.0,2206,4,true,true,32.64,Low Engagement,Mid-Low Value,not_churned,,0.056401256734703295,0,Low Risk
539537,Female,College,Married,Star,Standard,false,4726.96,24,16,49,65192,2.0416666666666665,2716.3333333333335,65192.0,1589,3,true,true,82.85,Highly Engaged,Mid-Low Value,not_churned,,0.03422187363778168,0,Low Risk
218529,Male,College,Single,Star,Standard,false,4727.35,24,12,24,31680,1.0,1320.0,31680.0,0,0,true,false,33.2,Low Engagement,Mid-Low Value,not_churned,,0.06543993643522514,0,Low Risk
260155,Male,College,Single,Star,Standard,false,4727.35,24,18,44,70664,1.8333333333333333,2944.3333333333335,70664.0,1964,4,true,true,86.58,Highly Engaged,Mid-Low Value,not_churned,,0.028873401225695865,0,Low Risk
200326,Female,College,Married,Nova,Standard,false,4727.83,24,8,19,27825,0.7916666666666666,1159.375,27825.0,1132,2,true,true,25.76,Low Engagement,Mid-Low Value,not_churned,,0.056401256734703295,0,Low Risk
872669,Female,High School or Below,Divorced,Nova,Standard,false,4729.59,24,0,0,0,0.0,0.0,0.0,0,0,false,false,0.0,Very Low Engagement,Mid-Low Value,not_churned,,0.056401256734703295,0,Low Risk
697079,Male,High School or Below,Divorced,Star,Standard,false,4729.59,24,3,7,9004,0.2916666666666667,375.1666666666667,9004.0,0,0,true,false,14.26,Very Low Engagement,Mid-Low Value,not_churned,,0.04144993539008161,0,Low Risk
691645,Female,College,Married,Star,2018 Promotion,false,4729.97,11,7,63,93704,5.7272727272727275,8518.545454545454,140556.0,0,0,true,false,74.03,Engaged,Mid-Low Value,not_churned,,0.04625005273461458,0,Low Risk
420222,Male,College,Married,Star,Standard,false,4729.97,24,16,41,71968,1.7083333333333333,2998.6666666666665,71968.0,2118,4,true,true,79.57,Highly Engaged,Mid-Low Value,not_churned,,0.056401256734703295,0,Low Risk
580586,Male,High School or Below,Married,Star,Standard,false,4730.36,24,13,28,49692,1.1666666666666667,2070.5,49692.0,1007,2,true,true,45.4,Low Engagement,Mid-Low Value,not_churned,,0.041303785319624316,0,Low Risk
881157,Male,Bachelor,Single,Star,Standard,false,4731.37,24,14,45,71303,1.875,2970.9583333333335,71303.0,1315,3,true,true,76.39,Highly Engaged,Mid-Low Value,not_churned,,0.05361893051482153,0,Low Risk
833627,Female,Bachelor,Single,Star,Standard,true,4731.37,24,7,14,24151,0.5833333333333334,1006.2916666666666,24151.0,0,0,true,false,22.74,Very Low Engagement,Mid-Low Value,churned,8,0.05086730735064215,0,Low Risk
992065,Female,Bachelor,Married,Nova,Standard,true,4731.75,24,3,10,15566,0.4166666666666667,648.5833333333334,15566.0,0,0,true,false,16.29,Very Low Engagement,Mid-Low Value,churned,8,0.056401256734703295,0,Low Risk
426185,Male,Bachelor,Married,Star,Standard,false,4731.75,24,13,40,61070,1.6666666666666667,2544.5833333333335,61070.0,1381,3,true,true,63.65,Engaged,Mid-Low Value,not_churned,,0.15606892181913867,1,Moderate Risk
546758,Male,College,Single,Star,Standard,false,4731.84,24,15,43,72239,1.7916666666666667,3009.9583333333335,72239.0,644,1,true,true,78.36,Highly Engaged,Mid-Low Value,not_churned,,0.05029821703764215,0,Low Risk
110099,Female,College,Single,Star,Standard,false,4731.84,24,13,36,59296,1.5,2470.6666666666665,59296.0,1486,3,true,true,58.39,Engaged,Mid-Low Value,not_churned,,0.036906750587188245,0,Low Risk
275387,Female,Bachelor,Single,Star,2018 Promotion,true,4732.22,11,6,34,41484,3.090909090909091,3771.2727272727275,62226.0,0,0,true,false,36.72,Low Engagement,Mid-Low Value,churned,8,0.3584001918711178,1,High Risk
270723,Female,Bachelor,Single,Star,Standard,false,4732.22,24,14,40,52141,1.6666666666666667,2172.5416666666665,52141.0,1042,2,true,true,61.23,Engaged,Mid-Low Value,not_churned,,0.042027541473667177,0,Low Risk
709123,Male,College,Married,Star,Standard,false,4733.51,24,11,22,35654,0.9166666666666666,1485.5833333333333,35654.0,2268,4,true,true,31.8,Low Engagement,Mid-Low Value,not_churned,,0.056401256734703295,0,Low Risk
332208,Female,College,Married,Star,Standard,false,4733.51,24,19,44,77491,1.8333333333333333,3228.7916666666665,77491.0,2325,4,true,true,89.71,Highly Engaged,Mid-Low Value,not_churned,,0.07984189699659876,0,Low Risk
718887,Male,College,Single,Nova,Standard,false,4734.26,24,15,40,55078,1.6666666666666667,2294.9166666666665,55078.0,1008,2,true,true,66.36,Engaged,Mid-Low Value,not_churned,,0.09947418012841401,0,Low Risk
504715,Male,College,Single,Star,Standard,false,4734.26,24,15,41,57475,1.7083333333333333,2394.7916666666665,57475.0,1283,2,true,true,68.9,Engaged,Mid-Low Value,not_churned,,0.06041537599422218,0,Low Risk
347861,Male,College,Single,Star,Standard,false,4735.18,24,17,47,62800,1.9583333333333333,2616.6666666666665,62800.0,409,1,true,true,83.07,Highly Engaged,Mid-Low Value,not_churned,,0.056401256734703295,0,Low Risk
380183,Male,College,Single,Star,Standard,false,4735.18,24,15,40,61268,1.6666666666666667,2552.8333333333335,61268.0,407,1,true,true,70.2,Engaged,Mid-Low Value,not_churned,,0.06325664718064973,0,Low Risk
668000,Male,College,Single,Star,Standard,false,4736.35,24,15,40,66339,1.6666666666666667,2764.125,66339.0,580,1,true,true,72.9,Engaged,Mid-Low Value,not_churned,,0.0682260655094168,0,Low Risk
641123,Male,College,Single,Star,Standard,false,4737.41,24,19,53,89354,2.2083333333333335,3723.0833333333335,89354.0,1611,3,true,true,96.28,Highly Engaged,Mid-Low Value,not_churned,,0.06349909941810744,0,Low Risk
238647,Male,Bachelor,Married,Nova,Standard,false,4737.84,24,14,37,62105,1.5416666666666667,2587.7083333333335,62105.0,477,1,true,true,64.24,Engaged,Mid-Low Value,not_churned,,0.02512300040076602,0,Low Risk
654817,Male,Bachelor,Married,Star,Standard,false,4737.84,24,15,36,56000,1.5,2333.3333333333335,56000.0,1320,2,true,true,62.75,Engaged,Mid-Low Value,not_churned,,0.06871988274424505,0,Low Risk
757270,Male,College,Married,Nova,Standard,true,4737.87,24,5,17,28595,0.7083333333333334,1191.4583333333333,28595.0,0,0,true,false,22.43,Very Low Engagement,Mid-Low Value,churned,8,0.2153865206795642,1,High Risk
924489,Female,College,Married,Nova,Standard,false,4737.87,24,13,43,55996,1.7916666666666667,2333.1666666666665,55996.0,398,1,true,true,63.48,Engaged,Mid-Low Value,not_churned,,0.040890294298037054,0,Low Risk
788332,Male,College,Single,Star,Standard,false,4738.99,24,10,31,32543,1.2916666666666667,1355.9583333333333,32543.0,1752,3,true,true,34.54,Low Engagement,Mid-Low Value,not_churned,,0.08873788114178316,0,Low Risk
453165,Female,College,Single,Nova,Standard,true,4738.99,24,3,10,17454,0.4166666666666667,727.25,17454.0,363,1,true,true,16.63,Very Low Engagement,Mid-Low Value,churned,3,0.07361341253769202,0,Low Risk
998972,Female,College,Married,Nova,Standard,true,4739.3,24,10,23,32334,0.9583333333333334,1347.25,32334.0,2201,4,true,true,29.96,Low Engagement,Mid-Low Value,churned,54,0.05715272394169167,0,Low Risk
415327,Female,College,Married,Star,Standard,false,4739.3,24,11,37,55996,1.5416666666666667,2333.1666666666665,55996.0,356,1,true,true,53.18,Engaged,Mid-Low Value,not_churned,,0.08157658878675451,0,Low Risk
541078,Male,Bachelor,Married,Star,Standard,false,4739.35,24,12,27,43521,1.125,1813.375,43521.0,1359,3,true,true,38.96,Low Engagement,Mid-Low Value,not_churned,,0.030956461210947004,0,Low Risk
947635,Female,Bachelor,Single,Nova,Standard,false,4739.86,24,13,31,48548,1.2916666666666667,2022.8333333333333,48548.0,0,0,true,false,46.84,Low Engagement,Mid-Low Value,not_churned,,0.08583876085179916,0,Low Risk
531793,Male,Bachelor,Single,Star,Standard,false,4739.86,24,13,42,76442,1.75,3185.0833333333335,76442.0,561,1,true,true,72.19,Engaged,Mid-Low Value,not_churned,,0.1136979789495984,1,Moderate Risk
726732,Male,College,Single,Star,Standard,true,4740.2,24,7,22,31252,0.9166666666666666,1302.1666666666667,31252.0,859,2,true,true,26.57,Low Engagement,Mid-Low Value,churned,29,0.10589139012853131,1,Moderate Risk
555112,Female,College,Single,Star,Standard,true,4740.2,24,3,8,11833,0.3333333333333333,493.0416666666667,11833.0,0,0,true,false,15.12,Very Low Engagement,Mid-Low Value,churned,45,0.0414376033181635,0,Low Risk
862659,Male,College,Single,Nova,Standard,true,4741.81,24,10,30,42236,1.25,1759.8333333333333,42236.0,1159,2,true,true,37.31,Low Engagement,Mid-Low Value,churned,51,0.06679664013702862,0,Low Risk
249466,Male,College,Single,Nova,Standard,false,4741.81,24,12,41,61241,1.7083333333333333,2551.7083333333335,61241.0,2437,5,true,true,62.34,Engaged,Mid-Low Value,not_churned,,0.056401256734703295,0,Low Risk
948327,Male,Bachelor,Married,Star,Standard,false,4742.11,24,2,7,6715,0.2916666666666667,279.7916666666667,6715.0,0,0,true,false,12.97,Very Low Engagement,Mid-Low Value,not_churned,,0.10024867384997926,1,Moderate Risk
987153,Male,Bachelor,Married,Nova,Standard,false,4742.11,24,13,34,54909,1.4166666666666667,2287.875,54909.0,472,1,true,true,53.68,Engaged,Mid-Low Value,not_churned,,0.06862612284588265,0,Low Risk
598016,Male,Bachelor,Married,Star,Standard,false,4742.62,24,14,42,44891,1.75,1870.4583333333333,44891.0,1952,4,true,true,58.96,Engaged,Mid-Low Value,not_churned,,0.05779903198109282,0,Low Risk
985374,Male,Bachelor,Married,Nova,Standard,false,4742.62,24,16,39,54555,1.625,2273.125,54555.0,1540,3,true,true,68.19,Engaged,Mid-Low Value,not_churned,,0.06825181030450256,0,Low Risk
361892,Female,Bachelor,Married,Star,Standard,false,4743.62,24,17,53,79599,2.2083333333333335,3316.625,79599.0,516,1,true,true,92.05,Highly Engaged,Mid-Low Value,not_churned,,0.08365715113890036,0,Low Risk
121751,Male,Bachelor,Married,Star,Standard,false,4743.62,24,4,9,11918,0.375,496.5833333333333,11918.0,392,1,true,true,16.28,Very Low Engagement,Mid-Low Value,not_churned,,0.03789101036050532,0,Low Risk
485282,Male,Bachelor,Married,Nova,Standard,false,4743.69,24,14,38,60286,1.5833333333333333,2511.9166666666665,60286.0,0,0,true,false,64.2,Engaged,Mid-Low Value,not_churned,,0.039360417972612805,0,Low Risk
851830,Female,Bachelor,Married,Nova,Standard,false,4743.69,24,13,32,51712,1.3333333333333333,2154.6666666666665,51712.0,1784,3,true,true,49.73,Low Engagement,Mid-Low Value,not_churned,,0.04163587688900331,0,Low Risk
201564,Female,Bachelor,Single,Star,Standard,false,4744.97,24,11,34,61931,1.4166666666666667,2580.4583333333335,61931.0,618,1,true,true,53.89,Engaged,Mid-Low Value,not_churned,,0.05476447597100809,0,Low Risk
508728,Male,Bachelor,Single,Star,Standard,false,4744.97,24,0,0,0,0.0,0.0,0.0,0,0,false,false,0.0,Very Low Engagement,Mid-Low Value,not_churned,,0.056401256734703295,0,Low Risk
791852,Male,Bachelor,Divorced,Star,Standard,false,4745.18,24,13,37,54854,1.5416666666666667,2285.5833333333335,54854.0,0,0,true,false,56.61,Engaged,Mid-Low Value,not_churned,,0.11169332494452379,1,Moderate Risk
384269,Male,Bachelor,Divorced,Star,Standard,false,4745.18,24,14,48,60930,2.0,2538.75,60930.0,857,1,true,true,73.3,Engaged,Mid-Low Value,not_churned,,0.06605789607232174,0,Low Risk
372183,Male,College,Single,Star,Standard,false,4745.68,24,12,33,54262,1.375,2260.9166666666665,54262.0,2883,5,true,true,49.86,Low Engagement,Mid-Low Value,not_churned,,0.08842832972928276,0,Low Risk
550213,Female,Doctor,Married,Star,Standard,false,4746.69,24,12,39,47616,1.625,1984.0,47616.0,939,2,true,true,51.77,Engaged,Mid-Low Value,not_churned,,0.041848585318772474,0,Low Risk
253852,Male,Doctor,Married,Nova,Standard,false,4746.69,24,15,44,54856,1.8333333333333333,2285.6666666666665,54856.0,1373,2,true,true,70.03,Engaged,Mid-Low Value,not_churned,,0.10360642459552498,1,Moderate Risk
